sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (°/s);GYROSCOPE Y (°/s);GYROSCOPE Z (°/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.706879;8.353958;1.668167;0.705037;9.21917;3.268062;-1.192795;-1.056676;-1.918613;-209.8802;-12.8333;-23.0229;657.0;1.6357;-31.1859;-33.168;332.957;-72.9437;-15.2966;5.0;1005.1301;48.76177;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;6297;2018-03-13 16:46:15:310
1.433533;7.436981;4.373612;0.665198;8.552885;4.751428;0.68724;-1.057063;-0.800418;-255.9618;3.3414;-4.7735;766.0;1.7853;-26.236;-35.2692;332.957;-72.9437;-15.2966;5.0;1005.1301;50.26313;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;6337;2018-03-13 16:46:15:350
0.676971;6.900681;5.980118;0.603901;7.848999;5.847984;0.122389;-1.044603;-0.01573;-256.7548;-2.3352;-21.8636;766.0;1.7853;-20.9854;-39.0182;340.4049;-60.7096;-7.9696;5.0;1005.1133;50.26313;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;6377;2018-03-13 16:46:15:390
-0.163391;5.365998;5.21637;0.541688;6.511219;7.313071;-0.750189;-0.955092;-2.339262;-251.2006;-16.4956;-3.004;972.0;1.7853;-14.6866;-42.9184;343.1765;-51.9453;-5.5953;5.0;1005.11;50.26313;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;13 / 17;6417;2018-03-13 16:46:15:430
1.297058;3.759491;12.202652;0.6328;5.461358;8.120562;-0.459705;-1.749478;4.116533;-206.0352;-8.4384;-11.7318;1388.9999;2.2354;-7.3364;-45.7687;346.2535;-37.6854;-4.348;5.0;1005.11;50.26313;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;13 / 17;6456;2018-03-13 16:46:15:469
0.51416;4.362824;7.512406;0.620618;4.650565;8.611474;0.233123;-0.912016;-0.954428;-106.7914;-44.5717;-34.0701;2147.4836;2.2354;-2.6855;-45.7687;345.488;-29.8195;-4.0133;5.0;1005.1266;50.26313;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;13 / 17;6497;2018-03-13 16:46:15:510
2.108704;3.383606;9.518753;0.729057;3.680032;9.060697;1.480598;-0.291173;0.378868;-120.9518;-14.9088;-42.3712;2147.4836;1.9348;-0.1358;-45.4681;342.4826;-23.7726;-4.7062;5.0;1005.1567;50.26313;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;13 / 17;6537;2018-03-13 16:46:15:550
-0.9487;1.973419;8.46051;0.589742;3.135987;9.272982;-0.560131;-0.078098;-0.320953;-127.9101;37.0321;-8.6797;2147.4836;1.6357;5.7144;-45.4681;345.8804;-20.3773;-4.2539;5.0;1005.1567;50.26313;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;13 / 17;6577;2018-03-13 16:46:15:590
-1.54007;0.989395;10.605713;0.270176;2.116885;9.571634;-2.013313;-0.897403;0.690598;-131.5724;66.8786;53.6982;2147.4836;1.7853;7.9636;-45.018;348.533;-14.5353;-2.3656;5.0;1005.21;50.26313;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;13 / 17;6616;2018-03-13 16:46:15:629
-1.396408;-0.059265;12.444458;-0.220335;1.302179;9.717313;-1.177708;-1.340746;2.664374;-101.7871;82.8086;57.7268;2147.4836;6.1356;11.7142;-43.5181;343.2081;-8.6805;0.5387;5.0;1005.2767;46.05525;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;13 / 17;6657;2018-03-13 16:46:15:670
-2.382828;0.180161;9.774933;-0.623434;0.870524;9.748021;-1.634858;-0.604127;-0.17627;-87.6266;95.0771;89.2816;2147.4836;8.9859;15.4633;-42.3187;341.3901;-5.0928;3.6594;5.0;1005.2767;46.05525;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;13 / 17;6696;2018-03-13 16:46:15:709
2.21405;0.505768;14.572906;-0.762898;0.021361;9.776908;2.501388;0.251155;4.673527;-73.4662;-48.9046;5.8462;2147.4836;10.0357;16.8137;-38.5681;337.9067;-0.1248;4.4618;5.0;1005.3533;46.05525;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;13 / 17;6736;2018-03-13 16:46:15:749
-0.223251;0.649429;9.173981;-0.512533;-0.031373;9.793197;0.209396;0.032299;1.218584;7.6489;-26.9938;-24.3045;2147.4836;9.5856;18.3136;-39.1678;336.0263;0.1833;2.9959;5.0;1005.4367;46.05525;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;13 / 17;6777;2018-03-13 16:46:15:790
-0.065231;-0.052078;9.818024;-0.336308;-0.215049;9.798523;0.631928;0.372662;-0.845847;-54.3626;-16.7395;-23.0229;2147.4836;7.785;18.7637;-39.1678;336.0263;0.1833;2.9959;5.0;1005.4367;46.05525;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;13 / 17;6817;2018-03-13 16:46:15:830
-0.101151;-1.383255;10.452484;-0.219617;-0.49868;9.7915;0.190666;-0.894019;0.76366;-24.9436;-32.7307;-29.7984;2147.4836;7.9361;19.3634;-39.4684;339.9143;1.2565;1.9658;5.0;1005.52;46.05525;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;13 / 17;6858;2018-03-13 16:46:15:871
-0.194519;-0.231644;9.499588;0.048723;-0.632954;9.78608;-0.467813;0.475728;-0.204795;-6.4503;-20.4018;-19.4218;2147.4836;7.3349;20.4132;-38.5681;338.9748;3.5594;0.3805;5.0;1005.6033;46.05525;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;13 / 17;6897;2018-03-13 16:46:15:910
-0.27832;-1.112717;10.086166;0.244211;-0.746093;9.775178;-0.188068;-0.071697;-0.67576;-33.3663;-31.5102;-15.4544;2147.4836;4.9347;21.3135;-38.8687;342.7418;3.971;-0.9873;5.0;1005.6033;46.05525;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;13 / 17;6937;2018-03-13 16:46:15:950
0.21489;-1.560425;10.246582;0.476785;-0.977639;9.746142;-0.357969;-0.313708;0.329956;-30.4978;-36.3318;-13.0746;2147.4836;4.1855;21.6141;-38.8687;341.8746;5.7214;-2.8007;5.0;1005.5999;38.12636;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;13 / 17;6976;2018-03-13 16:46:15:989
0.564438;-1.033707;9.679153;0.739855;-1.201244;9.704638;-0.142292;-0.047306;-0.089356;-31.6571;-30.1062;-16.6145;2147.4836;3.5858;22.3633;-38.8687;339.1777;6.582;-3.8761;5.0;1005.48;38.12636;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;13 / 17;7017;2018-03-13 16:46:16:030
0.427963;-0.449524;9.944916;0.885585;-1.373041;9.669585;-0.326934;0.929825;0.224484;-34.5868;-11.9792;-12.0369;2147.4836;2.536;23.4146;-38.5681;339.3598;8.0485;-5.2328;5.0;1005.48;38.12636;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;13 / 17;7057;2018-03-13 16:46:16:070
2.891602;-2.877243;9.758163;0.984411;-1.759512;9.597158;0.445738;-0.651624;-0.040812;-98.6738;3.6466;-38.465;2147.4836;1.6357;23.8632;-38.269;341.9364;9.2784;-5.6739;5.0;1005.3433;38.12636;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;13 / 17;7098;2018-03-13 16:46:16:111
0.784699;-2.920334;9.413406;1.150048;-2.423514;9.432622;1.058972;-0.686174;0.392259;-154.7657;-33.6461;-119.5198;2147.4836;1.6357;27.4643;-37.6678;342.3642;11.7933;-5.9989;5.0;1005.2166;38.12636;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;13 / 17;7137;2018-03-13 16:46:16:150
-1.91835;-4.131805;9.583389;1.457519;-3.935602;8.863241;-3.022891;-0.448094;-0.678229;-257.1823;32.638;19.7015;2147.4836;-1.6647;31.0638;-32.5684;350.3698;19.1571;-8.9117;5.0;1005.2166;38.12636;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;13 / 17;7177;2018-03-13 16:46:16:190
1.799851;-6.4039;8.312073;0.889367;-5.310918;8.195948;0.856813;-0.822769;0.297033;-156.9016;2.2425;137.6214;2147.4836;-3.6148;36.3144;-26.268;2.2259;30.2167;-7.2328;5.0;1005.1634;38.12636;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;13 / 17;7217;2018-03-13 16:46:16:230
-0.654205;-5.822098;7.270584;0.755891;-6.348887;7.435769;-3.376698;5.073592;3.110749;-149.3943;-37.6747;55.5289;2147.4836;-0.3143;40.8142;-17.7185;2.2259;30.2167;-7.2328;5.0;1005.1367;38.12636;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;13 / 17;7258;2018-03-13 16:46:16:271
2.74556;-6.212356;8.462906;0.757727;-6.795414;7.029835;1.845147;0.868703;1.435011;-123.2712;-14.2374;-0.6845;2147.4836;-0.4639;40.5136;-18.6188;354.7083;40.3463;-5.8045;5.0;1005.1367;45.63242;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;13 / 17;7296;2018-03-13 16:46:16:309
-0.898422;-6.250671;5.644928;0.947739;-7.506334;6.23916;-1.978047;1.475282;-0.293183;-124.0651;-71.6713;20.4342;2147.4836;-0.4639;42.1646;-16.6687;353.5861;43.8632;-6.152;5.0;1005.11;45.63242;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;13 / 17;7338;2018-03-13 16:46:16:351
3.210037;-6.882736;5.075104;1.002941;-7.988505;5.598955;0.387991;1.521591;-1.237468;-155.2536;-113.6631;97.6431;2147.4836;-0.4639;43.9636;-11.7187;352.1409;49.9455;-8.6373;5.0;1005.0633;45.63242;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;13 / 17;7376;2018-03-13 16:46:16:389
-0.568024;-10.052658;4.811753;0.584594;-8.754313;4.380715;-0.340249;-1.542854;-0.082421;-185.2216;25.741;12.7433;2147.4836;2.9861;43.9636;-6.6177;344.4245;63.2134;-7.601;5.0;1005.0633;45.63242;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;7416;2018-03-13 16:46:16:429
0.011383;-8.630508;2.893997;0.828075;-9.157903;3.408445;-0.942415;0.776217;-0.308738;-93.7299;-29.252;-71.3024;2147.4836;1.6357;44.1132;-1.0681;351.8775;69.0425;-13.6553;5.0;1005.05;45.63242;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;7457;2018-03-13 16:46:16:470
1.452683;-9.990417;2.501343;1.084885;-9.320551;2.849693;1.34725;-0.768529;-0.818878;-143.9013;15.853;2.8553;2147.4836;-1.9653;44.1132;3.8818;11.2459;71.8845;-20.8419;5.0;1005.06;45.63242;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;7497;2018-03-13 16:46:16:510
0.420792;-9.260178;2.048843;0.913867;-9.575588;1.908759;-0.48096;0.451289;0.166866;-122.0508;-20.3406;5.1144;2147.4836;-1.5152;44.1132;8.0811;18.5207;77.5377;-25.584;5.0;1005.06;45.63242;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;7536;2018-03-13 16:46:16:549
1.270721;-11.197083;1.390427;0.931143;-9.714334;0.96699;0.060263;-1.517623;0.468046;-129.8632;15.9754;3.3441;2147.4836;-1.5152;43.2144;9.581;35.7238;82.1321;-43.9181;5.0;1005.07;45.63242;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;7577;2018-03-13 16:46:16:590
0.499802;-9.856339;0.825394;0.962121;-9.755086;0.288127;-0.764453;-0.749637;1.063792;-80.7296;7.7355;-28.028;2147.4836;-1.3458;42.4973;14.2029;35.7238;82.1321;-43.9181;5.0;1005.0967;43.50534;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;7616;2018-03-13 16:46:16:629
1.75914;-10.174759;0.772736;1.266492;-9.723988;-0.102256;0.392377;-0.288363;0.710109;-54.6065;16.6469;-12.9522;2147.4836;-2.5452;41.2964;16.153;65.9265;84.1218;-73.3286;5.0;1005.0967;43.50534;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;7657;2018-03-13 16:46:16:670
1.206085;-9.849152;1.148621;1.2282;-9.721851;-0.384083;-0.042411;0.011992;1.545184;-31.7183;16.952;10.3627;2147.4836;-3.595;41.1469;16.6031;86.1015;82.5555;-94.616;5.0;1005.1501;43.50534;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;7696;2018-03-13 16:46:16:709
1.591553;-9.080612;-0.505783;1.038416;-9.736096;-0.548191;0.877134;0.69587;-0.08387;-32.4509;16.8296;28.2466;2147.4836;-4.0451;41.1469;16.6031;102.8709;82.4598;-107.3655;5.0;1005.2034;43.50534;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;7736;2018-03-13 16:46:16:749
0.210098;-10.689514;-0.223267;0.921752;-9.737404;-0.709719;-0.735627;-0.71571;0.496616;-28.6059;15.4867;31.7865;2147.4836;-4.0451;40.2466;19.4534;116.304;83.123;-117.83;5.0;1005.2034;43.50534;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;7777;2018-03-13 16:46:16:790
0.724854;-9.743805;-0.857727;0.719292;-9.746854;-0.807368;-0.023048;0.155737;-0.039611;-1.3228;0.5945;6.5176;2147.4836;-3.8956;39.7964;20.5032;134.1417;83.3514;-132.4358;5.0;1005.2233;43.50534;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;7816;2018-03-13 16:46:16:829
0.729645;-9.988022;-0.536896;0.767359;-9.745535;-0.778521;-0.084914;-0.066879;0.256656;1.6069;-3.678;-1.8438;2147.4836;-2.9953;39.7964;20.2042;135.7972;83.6314;-136.2689;5.0;1005.22;43.50534;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;7857;2018-03-13 16:46:16:870
0.528534;-10.320816;0.116714;0.721707;-9.75024;-0.763109;-0.08056;-0.326947;0.619371;5.5131;-0.8708;16.7107;2147.4836;-2.9953;39.7964;20.2042;135.1889;83.6688;-135.7028;5.0;1005.22;43.50534;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;7896;2018-03-13 16:46:16:909
0.609924;-9.841965;0.052078;0.627642;-9.767923;-0.603424;0.066648;0.111416;0.651079;32.979;-0.2597;-1.4163;2147.4836;-2.5452;39.7964;20.0531;138.0575;84.5371;-136.9011;5.0;1005.21;43.50534;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;7937;2018-03-13 16:46:16:950
-0.407608;-11.561005;1.984192;0.740494;-9.777286;-0.163524;-1.289798;-1.411758;1.850923;111.4696;-7.1567;-21.8636;2147.4836;-2.3956;39.946;18.7042;117.2054;85.3844;-119.9122;5.0;1005.21;44.41741;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;7977;2018-03-13 16:46:16:990
1.960266;-9.494812;0.447113;0.792893;-9.722422;1.008079;1.042885;0.258489;-0.58487;170.3688;-22.9652;-0.3794;2147.4836;-2.8458;43.5471;15.1032;51.5606;84.3007;-53.0808;5.0;1005.21;44.41741;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;8017;2018-03-13 16:46:17:030
0.870895;-8.781342;3.262695;1.175177;-9.510166;2.084729;-0.469819;1.000271;0.885726;167.683;12.4967;-77.9546;2147.4836;-2.3956;43.396;11.8042;51.5606;84.3007;-53.0808;5.0;1005.2067;44.41741;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;8056;2018-03-13 16:46:17:069
1.335373;-9.995193;4.22995;1.414663;-9.228167;3.001676;0.015385;-1.59134;-0.038428;181.8435;30.3186;-13.0746;2147.4836;-2.3956;44.2963;3.1036;10.5136;70.222;-25.2341;5.0;1005.23;44.41741;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;8097;2018-03-13 16:46:17:110
0.98822;-7.790146;4.500504;1.123174;-8.560682;4.650117;-0.19104;1.074785;0.086852;194.661;45.3944;36.1202;2147.4836;-2.2446;44.7464;-3.4958;10.5136;70.222;-25.2341;5.0;1005.23;44.41741;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;8137;2018-03-13 16:46:17:150
0.669785;-8.211517;7.17482;0.902778;-7.986625;5.618647;-0.244676;0.018166;1.455388;245.1367;32.089;21.9598;2147.4836;-2.2446;44.7464;-5.2963;3.1696;60.8029;-13.579;5.0;1005.24;44.41741;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;8177;2018-03-13 16:46:17:190
0.894836;-7.785354;7.11258;0.745737;-6.822488;7.004851;0.844807;-2.502044;-0.044181;264.729;11.0315;-0.6845;2147.4836;-0.145;42.7963;-13.8458;359.2514;52.0291;-8.0397;5.0;1005.24;44.41741;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;8216;2018-03-13 16:46:17:229
1.004974;-5.89154;6.87555;0.764277;-5.732763;7.919703;0.08492;-0.18575;-1.208528;180.4394;15.9754;-27.2954;2147.4836;2.4048;38.8962;-22.0963;349.24;40.3069;-5.655;5.0;1005.24;44.41741;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;8257;2018-03-13 16:46:17:270
0.554855;-6.197998;9.621704;0.682948;-4.779219;8.535984;-0.114864;-1.327002;0.794308;115.5594;51.2537;-26.3188;2147.4836;1.5045;35.4462;-25.0961;348.6206;30.9302;-5.099;5.0;1005.2534;39.81152;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;8297;2018-03-13 16:46:17:310
-0.273529;-4.443039;9.418198;0.347991;-3.807321;9.030703;-0.637683;-0.296788;-0.092119;164.6318;33.8585;4.9309;2147.4836;1.5045;34.5459;-26.1459;350.8715;25.2199;-2.9091;5.0;1005.31;39.81152;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;8337;2018-03-13 16:46:17:350
0.286713;-2.951462;8.654434;0.202653;-2.776732;9.403142;0.137912;-0.128819;-0.992937;152.6081;25.741;-18.0789;2147.4836;2.4048;30.7968;-31.6971;352.5932;16.4482;-1.2346;5.0;1005.31;39.81152;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;8377;2018-03-13 16:46:17:390
-0.71167;-2.340942;9.473251;-0.054541;-1.792392;9.641304;-0.695581;-0.536498;-0.436995;155.049;41.976;8.7155;2147.4836;3.6041;27.0462;-34.8465;349.3119;10.5313;0.3241;5.0;1005.3967;39.81152;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;8416;2018-03-13 16:46:17:429
-1.049255;-0.176575;7.179611;-0.544943;-0.78118;9.760285;-0.941715;1.061503;-2.358709;115.8645;74.9961;33.9835;2147.4836;4.805;21.6461;-35.4462;349.3119;10.5313;0.3241;5.0;1005.4966;39.81152;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;8456;2018-03-13 16:46:17:469
1.845337;-0.660202;10.481216;-0.870339;-0.498877;9.755205;2.659616;-0.075296;0.025651;35.7251;7.9794;1.7573;2147.4836;7.6553;22.2458;-36.7966;346.0335;4.5689;3.1957;5.0;1005.4966;39.81152;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;8496;2018-03-13 16:46:17:509
-1.635834;-1.87886;11.012726;-0.929172;-0.186679;9.760746;-0.833135;-1.360754;0.506622;58.247;11.0315;38.7448;2147.4836;8.4045;20.7459;-37.2467;347.7277;2.1682;5.4147;5.0;1005.5733;39.81152;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;8537;2018-03-13 16:46:17:550
-1.252762;0.45549;9.068634;-0.981881;0.182857;9.755658;-0.045941;0.452922;-1.093126;63.0082;8.4681;29.7722;2147.4836;8.7051;18.6462;-37.5458;345.3644;-1.0684;5.7473;5.0;1005.64;39.81152;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;8577;2018-03-13 16:46:17:590
-1.398804;-0.061661;11.278488;-0.9817;0.591926;9.739419;-0.34539;-0.685942;1.272654;39.9976;-21.9274;4.5033;2147.4836;10.8093;16.6687;-37.5412;339.732;-3.4605;5.7558;5.0;1005.64;41.74115;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;8617;2018-03-13 16:46:17:630
-1.743576;1.176148;9.059067;-0.789485;0.904326;9.732898;-0.979439;0.112134;-0.643161;36.0914;-29.3735;7.433;2147.4836;10.8093;16.5176;-38.1409;339.732;-3.4605;5.7558;5.0;1005.6501;41.74115;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;8657;2018-03-13 16:46:17:670
-0.630264;1.097138;10.227432;-0.616387;1.057462;9.729965;0.041439;0.051545;0.282463;3.8039;-17.2274;1.3298;2147.4836;10.5103;15.7684;-39.0411;339.2296;-5.2911;4.6374;5.0;1005.6234;41.74115;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;8697;2018-03-13 16:46:17:710
-0.414795;1.022919;10.708664;-0.471709;1.065335;9.737194;0.069493;-0.215593;0.84337;24.0064;-49.0882;-0.6845;2147.4836;8.2596;14.418;-39.3417;339.6473;-6.1677;3.3062;5.0;1005.6234;41.74115;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;8736;2018-03-13 16:46:17:749
0.222061;1.492188;9.506775;-0.113847;1.342337;9.713678;-0.151773;0.001598;-0.201295;40.669;-13.0772;8.288;2147.4836;8.2596;14.1174;-40.5411;340.4898;-6.5631;2.0579;5.0;1005.5767;41.74115;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;8778;2018-03-13 16:46:17:791
0.298676;1.42514;9.671982;0.15345;1.588865;9.675865;0.17982;-0.221051;-0.053287;19.3676;-46.6464;-3.1255;2147.4836;8.11;14.1174;-40.2405;338.2576;-8.9181;0.0159;5.0;1005.55;41.74115;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;8817;2018-03-13 16:46:17:830
0.37529;1.621475;9.600143;0.448832;1.6991;9.647901;-0.205338;-0.177098;-0.195091;14.3633;-25.7724;-1.2948;2147.4836;6.16;11.4182;-40.5411;337.7562;-9.5824;-1.7005;5.0;1005.55;41.74115;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;8856;2018-03-13 16:46:17:869
0.959488;1.87764;10.308838;0.495009;1.781059;9.630846;0.773834;-0.014075;0.060057;11.7387;-10.819;-13.0746;2147.4836;5.4092;11.7188;-41.1407;339.7723;-10.1629;-2.8029;5.0;1005.5466;41.74115;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;8897;2018-03-13 16:46:17:910
0.025742;1.738785;9.669586;0.527962;1.821998;9.621432;-0.466864;-0.165193;0.101826;8.3816;-4.3495;-5.4449;2147.4836;4.9606;11.7188;-41.1407;339.4853;-10.7073;-3.1409;5.0;1005.54;50.41896;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;8937;2018-03-13 16:46:17:950
0.35614;1.774704;9.339188;0.581114;1.860835;9.61093;-0.293048;-0.109105;-0.461041;0.1416;-23.5754;-2.8204;2147.4836;4.9606;11.7188;-41.1407;339.0417;-10.9383;-3.4601;5.0;1005.54;50.41896;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;8976;2018-03-13 16:46:17:989
0.365723;1.465851;10.69191;0.706687;1.882785;9.598234;-0.19949;-0.414726;0.823895;14.8511;-8.7435;-3.1867;2147.4836;4.5105;11.7188;-41.2918;337.7595;-11.069;-4.2109;5.0;1005.5433;50.41896;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;9017;2018-03-13 16:46:18:030
0.607529;1.954254;10.416565;0.741038;2.019932;9.567713;-0.248147;-0.348606;0.684814;33.1005;3.0966;4.1982;2147.4836;3.7598;11.4182;-41.5909;339.3357;-11.5999;-4.4083;5.0;1005.5466;50.41896;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;9056;2018-03-13 16:46:18:069
0.595566;2.090729;10.344742;0.650099;2.295362;9.512049;0.06416;-0.240298;0.804897;44.7588;24.2766;9.7524;2147.4836;3.7598;9.9182;-42.1906;340.6016;-13.5363;-3.9098;5.0;1005.5466;50.41896;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;9097;2018-03-13 16:46:18:110
0.700913;2.722794;9.877884;0.535134;2.608017;9.43834;0.307911;-0.001723;0.345028;52.2049;4.9282;7.7993;2147.4836;3.9093;7.8186;-42.1906;340.6016;-13.5363;-3.9098;5.0;1005.5234;50.41896;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;9137;2018-03-13 16:46:18:150
0.803864;3.060379;9.648041;0.542807;2.882629;9.357681;0.17548;0.086738;0.090183;59.0408;3.8293;-0.1958;2147.4836;4.5105;7.0679;-42.3416;339.075;-16.2197;-3.2666;5.0;1005.51;50.41896;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;9177;2018-03-13 16:46:18:190
0.487824;3.077149;10.04068;0.297793;3.300116;9.229895;0.173581;-0.253558;0.620482;36.0914;62.85;13.5983;2147.4836;5.4092;5.1178;-42.9413;341.3475;-18.234;-3.1878;5.0;1005.51;50.41896;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;9218;2018-03-13 16:46:18:231
-0.055664;3.285431;9.865906;-0.086765;3.632545;9.108649;0.071133;-0.426219;0.660683;67.0972;42.0372;18.3587;2147.4836;6.4606;4.068;-42.9413;340.2386;-20.2086;-0.8973;5.0;1005.49;57.56119;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;9258;2018-03-13 16:46:18:271
-1.20488;3.496124;9.583389;-0.104577;4.049241;8.931019;-0.546331;-0.520952;0.654444;110.7378;-28.0919;3.1001;2147.4836;9.3094;1.9684;-42.041;336.3698;-22.9113;0.8384;5.0;1005.5;57.56119;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;9297;2018-03-13 16:46:18:310
-1.291061;4.31015;8.079834;0.183201;4.777103;8.562484;-1.469554;-0.848731;-0.042415;116.1696;-43.4728;41.2469;2147.4836;8.5602;-3.1326;-42.1906;330.8461;-29.152;-1.2257;5.0;1005.5;57.56119;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;9337;2018-03-13 16:46:18:350
-0.414795;5.45459;7.198761;0.78549;5.278671;8.227335;-1.363415;0.118047;-1.272323;53.0591;-137.7115;80.5538;2147.4836;7.2098;-5.2322;-42.1906;330.8461;-29.152;-1.2257;5.0;1005.4733;57.56119;50.747936;-1.8690464;85.0;NaN;;0.0;3.216;;15 / 19;9377;2018-03-13 16:46:18:390
